,Time-steps,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
167,168,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,4.22368E-06,7.75392E-06,7.75392E-06,7.75392E-06,7.75392E-06,7.75392E-06,7.75392E-06,7.75392E-06,7.75392E-06,7.75392E-06,7.75392E-06,2.130753E-05,2.130753E-05,2.130753E-05,2.130753E-05,2.130753E-05,2.130753E-05,2.130753E-05,2.130753E-05,2.130753E-05,2.130753E-05,4.031411E-05,4.031411E-05,4.031411E-05,4.031411E-05,4.031411E-05,4.031411E-05,4.031411E-05,4.031411E-05,4.031411E-05,4.031411E-05,1.443617E-05,1.443617E-05,1.443617E-05,1.443617E-05,1.443617E-05,1.443617E-05,1.443617E-05,1.443617E-05,1.443617E-05,1.443617E-05
168,169,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05
169,170,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05
170,171,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05
171,172,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05
172,173,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05
173,174,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05
174,175,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05
175,176,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05
176,177,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05
177,178,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05
178,179,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05
179,180,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05
180,181,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05
181,182,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05
182,183,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05
183,184,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36767E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,4.36915E-06,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,2.203394E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,4.168848E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05,1.492832E-05
